Lincoln Borough,22,410
Northview Heights,8,44
Central Lawrenceville,4,88
Ohio Township,2,574
Esplen,19,78
Forward Township,13,65
Ingram Borough,15,357
Fairywood,5,38
Jefferson Hills Borough,5,71
South Fayette Township,22,2711
McKees Rocks Borough,22,607
New Homestead,14,50
Upper Lawrenceville,13,439
Homewood North,3,58
Homewood North,22,426
Emsworth Borough,5,46
McKeesport,21,4084
Oakmont Borough,16,713
West End,22,186
Beltzhoover,3,111
Oakdale Borough,2,68
Oakwood,14,52
Duquesne Heights,20,519
Glassport Borough,13,225
Homestead Borough,15,921
North Versailles Township,10,811
O Hara Township,3,127
East Liberty,21,1280
Wilmerding Borough,10,58
West Deer Township,7,345
Elliott,9,160
Point Breeze,2,64
Knoxville,0,1499
West Elizabeth Borough,16,15
Verona Borough,2,155
Heidelberg Borough,21,254
Pleasant Hills Borough,18,1267
Carrick,3,313
West View Borough,7,190
Ben Avon Heights Borough,14,16
Northview Heights,5,18
Fineview,10,79
Beechview,13,1264
East Allegheny,15,443
Glen Osborne Borough,12,52
Mount Washington,3,524
Middle Hill,20,560
Moon Township,0,819
Spring Garden,20,81
Baldwin Township,23,926
California-Kirkbride,12,39
Ohio Township,9,598
Sewickley Hills Borough,21,39
Ingram Borough,6,94
Glenfield Borough,18,60
South Side Flats,6,502
Friendship,1,32
Upper Hill,22,560
Upper Lawrenceville,4,33
Homewood North,4,36
Sharpsburg Borough,7,109
Rankin Borough,20,255
Pittsburgh,0,457
Terrace Village,18,766
McKeesport,18,2508
Oakmont Borough,11,594
Perry North,13,726
Troy Hill,6,84
Harmar Township,5,62
Oakwood,7,17
Duquesne Heights,19,448
Central Oakland,0,6795
Homestead Borough,4,26
Mt. Oliver,7,30
Churchill Borough,17,339
Dormont Borough,9,496
Wilmerding Borough,13,89
Findlay Township,19,76
Elliott,16,287
Marshall Township,8,54
Bethel Park Borough,5,158
Heidelberg Borough,9,81
Verona Borough,11,151
Fairywood,17,130
Neville Township,22,282
Pleasant Hills Borough,13,1042
Bluff,23,3486
Allegheny West,1,26
West View Borough,0,625
West End,12,255
Northview Heights,10,43
Jefferson Hills Borough,6,202
Fineview,3,88
Beechview,10,1215
Carnegie Borough,19,1037
Millvale Borough,8,120
Moon Township,11,765
Regent Square,7,20
East Hills,0,491
Sharpsburg Borough,9,178
Millvale Borough,19,506
Squirrel Hill North,18,1478
Ingram Borough,1,366
Fairywood,23,201
South Side Flats,13,3721
East Hills,11,369
Upper Hill,13,373
Wall Borough,18,18
Brookline,12,1648
Elizabeth Borough,21,267
Rosslyn Farms Borough,2,18
Wall Borough,15,13
Emsworth Borough,19,397
Port Vue Borough,17,439
Outside Pittsburgh,14,4
North Shore,19,7775
Wall Borough,4,9
Chateau,9,250
Troy Hill,1,228
Harmar Township,12,507
Richland Township,21,825
Duquesne Heights,10,195
Central Oakland,15,5718
Haysville Borough,10,4
Churchill Borough,22,509
Rankin Borough,14,67
Wilmerding Borough,4,60
Findlay Township,12,147
Blawnox Borough,2,59
Bloomfield,5,177
Liberty Borough,23,668
Duquesne,18,435
Heidelberg Borough,7,48
Pleasant Hills Borough,4,626
Carrick,17,1792
West View Borough,9,279
Bell Acres Borough,10,20
Emsworth Borough,17,346
Perry North,8,255
Coraopolis Borough,23,813
Perry South,2,115
Scott Township,2,527
Beechview,19,1799
Millvale Borough,15,327
Moon Township,18,833
Hampton Township,22,2133
Aleppo Township,13,25
Spring Garden,2,16
East Carnegie,17,120
Squirrel Hill North,9,1044
Kilbuck Township,14,86
Glenfield Borough,4,17
South Side Flats,20,5233
Scott Township,0,1562
Brookline,7,741
Outside Allegheny,22,8611
Upper Lawrenceville,22,663
Munhall Borough,19,1945
Rosslyn Farms Borough,5,15
Glen Osborne Borough,0,50
Glen Osborne Borough,9,53
Beltzhoover,23,456
Frazer Township,12,166
Morningside,22,757
Outside Pittsburgh,7,1
North Shore,20,6719
Thornburg Borough,22,27
Troy Hill,8,111
Harmar Township,19,526
Duquesne Heights,1,183
Homewood South,19,378
Troy Hill,3,85
Leet Township,7,1
Stanton Heights,7,111
Ridgemont,8,97
Lincoln Borough,19,344
Esplen,11,88
Heidelberg Borough,0,226
Green Tree Borough,19,938
West View Borough,18,713
Bell Acres Borough,3,2
Springdale Township,8,44
Crafton Borough,15,515
Homewood South,8,171
South Fayette Township,6,487
Thornburg Borough,16,16
West Elizabeth Borough,6,3
Collier Township,2,221
Hampton Township,15,1263
Spring Garden,11,49
Marshall Township,0,69
Pittsburgh,17,871
Squirrel Hill North,0,1125
West End,7,72
Manchester,6,34
South Side Flats,19,4854
McCandless Township,6,577
Thornburg Borough,15,20
Sewickley Heights Borough,10,29
West Homestead Borough,15,632
Upper Lawrenceville,17,356
Munhall Borough,10,1034
East McKeesport Borough,3,39
Millvale Borough,2,115
Lincoln-Lemington-Belmar,13,819
Frazer Township,21,203
McKeesport,9,1565
Thornburg Borough,17,25
Bridgeville Borough,0,316
South Side Slopes,2,456
Braddock Borough,23,255
Wilkinsburg Borough,15,1284
Central Northside,15,440
Swisshelm Park,8,43
East Pittsburgh Borough,20,94
Bedford Dwellings,4,24
South Park Township,9,702
Duquesne,0,912
Clairton,4,287
Ingram Borough,16,328
Crawford-Roberts,15,353
Green Tree Borough,20,982
Springdale Township,7,39
Crafton Borough,22,667
Oakdale Borough,7,13
Perry South,20,492
Highland Park,12,925
Marshall-Shadeland,19,757
Overbrook,9,278
Lower Lawrenceville,11,415
Collier Township,9,836
South Oakland,16,1910
Hampton Township,8,597
New Homestead,1,28
Arlington,18,157
Friendship,3,7
East Carnegie,3,18
Hampton Township,7,498
Squirrel Hill North,7,409
Avalon Borough,8,112
Manchester,13,74
Scott Township,22,3100
Chateau,6,104
Pennsbury Village Borough,13,70
Versailles Borough,9,161
West Homestead Borough,8,125
Neville Township,17,189
Outside Allegheny,4,805
Marshall Township,18,145
Munhall Borough,5,102
Blawnox Borough,15,124
Sheraden,16,262
Knoxville,19,376
Whitaker Borough,0,75
Outside Pittsburgh,21,3
Hays,19,44
Crafton Heights,20,715
Chalfant Borough,18,43
South Side Slopes,11,496
Banksville,10,357
Richland Township,2,114
Reserve Township,2,74
Hays,6,21
Wilkinsburg Borough,6,371
Beltzhoover,12,272
Central Northside,6,92
Hays,9,27
Blawnox Borough,10,91
East Pittsburgh Borough,19,95
Ross Township,16,5296
Duquesne,15,474
Homewood West,23,1209
Stanton Heights,3,84
Elizabeth Borough,9,72
McKees Rocks Borough,2,166
Bell Acres Borough,17,29
Fox Chapel Borough,20,505
Crafton Borough,17,463
Elizabeth Township,18,1155
Avalon Borough,15,432
Highland Park,3,106
Lincoln-Lemington-Belmar,9,468
Marshall-Shadeland,8,203
Overbrook,0,1390
Collier Township,16,1149
Hampton Township,1,620
Crafton Borough,6,75
Esplen,18,50
East Carnegie,10,29
West End,17,159
Manchester,20,163
McCandless Township,16,2897
East Hills,21,579
West Homestead Borough,1,346
Edgeworth Borough,11,67
Outside Allegheny,13,4490
Troy Hill,16,407
White Oak Borough,14,674
Avalon Borough,17,421
Millvale Borough,9,148
Lincoln Place,0,442
Outside Pittsburgh,18,3
Bridgeville Borough,18,350
South Side Slopes,20,1007
Banksville,3,95
Richland Township,9,368
Sewickley Borough,2,142
Sharpsburg Borough,20,260
Findlay Township,5,5
Mount Oliver Borough,4,23
Shaler Township,13,2719
Central Northside,1,222
Port Vue Borough,15,533
Windgap,13,182
Reserve Township,8,67
Baldwin Borough,22,4730
East McKeesport Borough,12,181
Point Breeze North,5,21
Etna Borough,20,382
Green Tree Borough,6,231
Bell Acres Borough,22,56
Coraopolis Borough,11,533
Hays,8,26
Regent Square,2,18
Lincoln-Lemington-Belmar,14,741
Marshall-Shadeland,1,497
Bradford Woods Borough,21,44
South Oakland,2,871
South Park Township,23,1919
Pine Township,2,88
South Shore,1,199
Manchester,19,157
Whitaker Borough,10,36
Kennedy Township,15,1004
Elizabeth Township,4,103
Oakdale Borough,22,202
Edgeworth Borough,2,19
Outside Allegheny,10,3581
Wilkinsburg Borough,5,257
White Oak Borough,7,200
Glen Osborne Borough,21,202
South Oakland,5,134
Whitaker Borough,20,84
Hazelwood,6,99
Mount Oliver Borough,19,199
Crafton Heights,6,333
Banksville,4,48
Wilkinsburg Borough,20,1581
Brentwood Borough,17,1607
Arlington Heights,20,2
Shaler Township,4,284
Braddock Hills Borough,17,190
Port Vue Borough,0,802
Upper St. Clair Township,8,573
East Pittsburgh Borough,1,61
Swisshelm Park,0,146
Ross Township,2,1430
Homewood West,1,765
Verona Borough,1,264
West Elizabeth Borough,13,16
Etna Borough,19,269
Green Tree Borough,15,936
West Elizabeth Borough,1,3
North Oakland,14,6714
Fox Chapel Borough,6,44
Central Business District,7,5016
McCandless Township,9,1816
Highland Park,17,663
Lincoln-Lemington-Belmar,7,199
Edgewood Borough,23,392
Overbrook,18,1100
Chalfant Borough,13,30
Braddock Borough,4,11
Pittsburgh,7,283
Perry North,4,258
Arlington,5,23
Bethel Park Borough,10,2026
West Mifflin Borough,16,3522
